6,725529857	-1,456107792
8,470259177	-1,600012137
9,199620652	-0,323936272
8,893161409	-0,932841379
7,556104786	1,419535828
8,302528954	-0,549265903
9,730542109	1,006963394
9,289981382	1,053313969
10,253148	1,536786952
9,386768621	1,441708209
9,834813799	0,881730773
9,738900063	0,069782083
9,914986657	1,366441499
8,145023558	-2,180806751
9,93326608	1,100829895
10,06518564	2,103244964
7,090751516	-1,45386698
7,486530177	-0,646088594
10,68960611	2,02245709
10,13810774	0,90673652
8,84052251	-0,580696776
7,261757532	1,361256554
9,045937819	1,509863607
8,526084456	-1,186052839
7,815023575	1,924838902
7,77673885	0,260730958
5,66853027	1,13626148
6,036520078	1,139236712
9,517035595	1,370350055
8,715542328	-1,098585798
6,120839555	1,20855937
10,21356418	0,557788814
5,989011632	1,192844247
9,235068147	1,050064014
7,854322612	-2,376635521
7,059672088	2,849779259
7,349364193	2,783882687
5,763577739	3,060417967
7,738634174	-0,387952432
7,280996901	-2,14330792
9,175619153	-1,374550344
9,800284125	1,380863332
7,254181686	-1,524479041
5,84446083	1,988474511
5,971070365	3,015862831
5,412484375	2,707383002
6,358450699	1,005581053
7,896814849	-1,28457439
9,951530693	2,082533671
7,434482609	-0,382982127
5,687566268	1,45822428
9,070141312	-1,921026523
8,261678421	-0,65829272
7,556394864	-1,228327935
9,606042958	1,149894364
8,939821009	-0,671106202
6,830414759	2,801544909
9,626266398	0,651529254
6,797975988	1,275937367
7,833312418	-2,515970158
10,50529976	1,955699266
10,78117914	1,644480384
7,110815143	-0,212839515
5,879643157	2,439142243
7,461199763	2,517809688
7,672787651	-0,483934895
8,461077523	-1,687061731
9,92717236	0,886235589
7,859128731	2,112296578
6,169615956	1,815333906
10,86829953	1,562006658
6,019348603	1,230830533
7,830970059	-2,410690154
9,797093933	2,101003164
6,601570587	2,989005982
7,289568973	-0,282701313
10,40867256	1,77907813
8,384578004	-0,96778726
10,9471758	0,747242485
6,952880126	1,660793798
10,00848819	0,579350133
6,520911283	1,998453077
9,394956033	1,771500155
8,958178958	-1,187164772
10,192581	2,002810105
5,594320256	2,823656959
10,89753645	1,629127069
6,15761765	2,773267102
7,724621553	-1,006783353
10,21209849	0,897128422
6,334219843	1,905903285
7,486853921	-1,830646467
9,124167568	-0,271765351
8,068336685	-1,709208216
8,238714379	-1,816014797
6,756204643	-1,47513765
