13.79264968;0.846628637
12.96433772;2.428749448
6.585914876;11.08316641
4.73080756;10.02144642
5.345249696;11.40890493
24.79063602;-1.122915264
22.0941616;-0.976413507
23.71316208;-1.13690584
22.28792491;-1.567433474
23.38390139;-0.003425117
5.303862944;12.46461105
23.68812092;-1.860626629
4.59806603;11.47288078
15.05902896;1.297535411
24.391821;-0.514282746
6.560953772;8.907802511
23.71478106;-2.377244207
12.17349192;1.768692216
23.12747025;-2.776407019
23.39636018;-0.028129972
12.95048606;2.106438724
15.22752211;2.539373395
6.962867851;11.52254598
6.934733089;11.19304164
7.667656621;11.63746605
5.582384081;10.50684839
13.94411186;1.741102505
23.56331751;-1.043379887
6.146746469;12.04934184
5.207922496;9.641839291
22.85649031;-2.54018687
6.745012317;9.756940243
4.381339179;9.278402956
6.157079666;10.05113756
12.36503504;0.414495752
23.59867017;-0.639145002
13.4472111;2.346077092
22.52543025;0.249636071
13.1441801;0.463384918
5.093587742;10.98439525
11.92966634;1.219177144
4.871335595;10.56283198
22.09187975;-0.489549476
22.7144991;-1.607943484
4.753853768;11.60389505
12.34371179;0.954497004
15.15824267;1.889476371
14.51440995;1.199740713
25.18000601;-2.157338497
15.19009234;1.337616022
14.02026622;-0.067100696
23.19211477;-1.403022377
5.571826704;10.69541678
24.37917439;-1.411919421
12.82316091;0.140749079
22.24678742;-1.050607976
20.8135882;-2.333096374
5.795216225;11.61674445
14.19894481;2.008127345
14.57580855;0.98217246
15.28488064;1.591624863
15.12766257;0.216283412
12.7848866;0.604023097
4.757698782;11.35364748
5.561117468;12.19763833
12.44564843;1.246219505
5.954824407;10.47466498
23.8688647;-2.136349558
23.16485145;-1.433454169
6.977388563;8.671299511
8.088336345;11.56079579
23.20042862;-2.003219495
22.35427561;-1.727520171
12.92495489;1.354444679
13.01348717;-0.040319749
14.4813547;2.407204314
5.994382365;10.14871025
12.96365955;0.904030051
12.67520293;1.780888395
5.144047526;10.92001615
12.69254801;-0.186241916
13.5729559;0.761185227
3.850035461;12.76018426
5.570097669;9.949818054
23.65747014;-1.358893178
12.40168926;1.623675042
24.70910385;-1.478375712
13.2331692;0.628340403
24.20996042;-0.041791061
21.77815321;-1.389914667
4.796451826;10.4604935
13.28402909;-0.307790105
13.76929177;0.311444642
14.96436498;1.933189508
22.83386014;-0.839170791
5.642885993;9.933875065
23.10950506;-1.37330825
5.332619353;11.29296214
13.68814324;2.504302898
23.33473727;0.628898467
23.32654363;-1.576778691
7.71628104;10.25455227
6.355707709;11.77464244
5.83206431;10.39664679
24.37762168;-0.512999113
14.5922587;2.045146068
23.16900401;1.373622485
4.31116166;9.856812581
22.12614921;-1.004362633
24.10965723;-1.46708945
5.613704471;10.9761367
5.418788175;11.53603688
5.083385529;10.77390853
14.89787134;2.160895221
12.13605382;0.134600508
6.077517464;12.11584239
5.907472609;9.881856079
23.73011635;-1.617849066
22.07008889;-2.209153864
5.513749779;10.59008982
12.73625351;0.428784148
6.853274332;10.00069023
21.82114413;-1.265021517
4.121213189;9.531509524
20.83369593;-2.212906737
5.494560678;10.47832381
7.223305767;10.67469156
11.83237498;1.64153618
14.74670957;1.248920443
2.995182038;11.12510966
7.497631152;9.659468193
22.29592875;-2.441493109
13.17216004;0.473040606
22.29136545;-0.614907757
7.275222537;10.94857751
21.75902267;-0.378024552
13.66072507;2.565965262
13.98525733;1.484812567
14.13264871;2.379230757
6.565718354;11.03622308
5.769162651;9.491597555
12.83647425;0.171690246
4.544103767;10.86898928
5.55126874;11.38562468
13.24368319;2.296143648
23.91673071;-0.346421081
6.585889267;11.68136167
14.37476021;1.031541461
24.00249115;-0.23021046
22.90654264;-0.208402046
12.28105719;0.43274535
12.54368071;1.75169688
3.827666472;12.0164741
6.982981942;11.18900824
21.50178375;-1.688952959
4.773490953;9.491670336
24.10497361;-1.300636899
13.52740436;1.035647058
24.08893137;-1.360728525
13.20369516;-0.016530495
5.911309692;12.34410763
13.35406137;1.775129513
5.64295283;10.76058678
5.976735132;11.19210056
23.8865274;-1.081120073
5.61693109;11.57295074
12.63105562;0.076438134
13.05104595;0.820968523
22.93742402;-2.038109101
12.85682303;1.202299522
11.14217354;1.46462159
13.31748591;0.790259617
5.056148871;10.75407176
22.50005124;-1.5226994
12.59665579;0.373668074
5.714815635;10.55250399
25.04929947;0.365288407
14.41388775;2.681377857
22.94505112;0.599627777
13.85785806;0.347781955
7.150303296;11.23186455
12.11094786;-0.950478818
4.941009371;10.6314251
6.240960883;9.73142644
25.28249882;-1.598349551
24.26289746;-2.57752211
6.468662365;12.5544474
22.60891744;-0.80829454
6.203631503;8.93708305
23.05825905;-2.253065747
22.49380053;-0.846602655
4.314517989;11.11280357
24.54044633;0.382697014
5.61691233;11.78418793
24.43691567;-0.436355354
5.108994186;9.866881671
5.898174973;10.09467776
12.61788355;1.703907109
13.74142843;2.802006609
14.51106823;1.471514968
15.04636836;0.756626732
21.575157;-2.653975106
11.9069722;-0.866967942
