
7.288213793;6.051452457
8.25279968;4.195680493
8.565226286;6.606716977
7.918837875;6.647586348
7.632907513;6.323911195
6.206274882;6.357796426
8.032975131;-0.648040143
6.71375072;-2.650279394
7.146648682;6.294092944
5.855191868;0.113300134
7.87019377;5.354318496
8.186190703;-2.60146052
8.868683257;6.797344429
7.814433768;-1.720134375
7.518463269;-2.030709878
7.390590322;6.711182321
8.677184894;-1.232992599
8.545267658;5.653407921
7.154322639;-1.835039866
5.00344562;-1.199760905
9.323753953;6.814675268
7.263376916;5.630875493
6.332243935;-1.758386114
8.140488784;-2.179928423
6.547920228;7.49423009
5.63496469;-1.214582946
8.624626922;7.452291791
6.069044424;-1.540083174
6.972241521;-1.736800122
6.265862447;-1.830940786
7.617722801;6.97438431
7.652018624;-0.599613049
7.56986625;-2.057971466
6.763976996;6.764437028
9.232252867;-0.511795455
6.501355607;8.835173133
9.917124893;6.216569409
5.63189901;-1.181075657
8.379674692;6.733399213
5.670398252;-2.425794054
9.610904326;6.609928116
5.893219451;4.739219434
5.31742909;-1.021340388
8.620607748;5.982579296
5.770531007;-2.42878516
7.79504743;5.359309155
8.589999722;4.709854003
7.497580139;5.157112347
5.604479097;-2.082498971
7.177077354;7.424219743
7.586597311;-1.53146907
8.133785049;6.641394128
8.959430976;6.596153817
7.80718635;-3.507215005
6.8445948;6.468575277
8.160356806;-0.886325321
6.580769094;6.209964633
7.87716211;-0.880410416
8.503690089;5.515867155
5.567627695;-1.22618207
9.248027531;6.139109114
6.836835274;-0.863860335
8.999272405;6.497974734
8.026041211;4.025779596
5.44606503;-2.37369873
6.402666394;-0.944716803
8.577757856;7.31189039
6.819099325;-1.637242495
8.549283111;5.68679885
8.170996712;5.205404065
8.236468929;5.886365602
6.213250351;-0.893464145
5.845221558;5.808338496
7.818101458;-1.351502144
5.252878926;0.541818472
5.545820641;-1.856739986
7.392456468;7.11069942
7.024351237;5.441361677
6.777492258;6.740373915
6.600881751;5.834742806
7.743938882;-1.98813393
6.39933409;0.540313347
5.951606256;-1.532452721
7.569421977;6.248901222
5.719938854;1.026758492
8.162343076;5.079172642
8.288584227;-2.856571675
7.747741929;5.27299778
8.610098363;-0.511718385
6.658899609;-1.216311696
5.485325967;-0.12760838
6.921821186;-2.678586918
6.248284805;5.096407895
5.740085537;6.118109092
5.717986251;-1.453617464
7.023360425;-1.428941221
6.914508356;7.168633392
6.640927503;-2.469193167
5.716883247;-0.640582596
6.871621088;-1.66768847
